"rbr","name","date","stars","review","lang","thumb","reply"
498,"David Mills",2016-11-24,2,"Stopped working. Been using navmii for years and all of a sudden it won't navigate any more position freezes. Google maps works fine.","en",2,NA
499,"Matt Wilmot",2017-06-05,1," Crashes on startup. It did work, with a couple of crashes here and there. I used it thru France, did half the Journey with no problems, then I closed it, and it crashes on startup each time now and is completely unusable","en",0,NA
500,"Nigel Doughty",2017-11-02,2," This used to be a great app but alas not anymore.  When I open it it immediately closes.  Can no longer use it as it won't stay open .. please fix the issue ","en",1,NA
501,"Michal Przech",2017-07-07,2," Used to be great but now crashes on Xperia Z5 each time. Reinstall and restarts didn't help, got no feedback either. I paid for voices and now can't use the app.","en",0,NA
502,"Sung Eun Bae",2017-06-14,3," For my most frequent trip, one from home to work, which involves a simple right turn from a main road, it insists I have to drive along, make a u-turn, then turn left. I paid for extra features (speed camera, road name dictation etc) and I want to like this app, but I am disappointed.","en",0,"could you please contact kai@navmii.com with where this error occurs, something may be missing from the map data"
503,"broken channel",2017-06-02,1," Terrible got us lost so many times, it suddenly freezes and made up take many wrong turns and kept telling us we were at our destination when we clearly weren't!  Do not install","en",1,NA
504,"David Kilcourse",2016-11-15,5,"Lifesaver. Sat nav let me down in northern France on a journey to southern Spain.Luckily I had downloaded Navmii and it got me through Paris,France and to my destination in Spain including hotel stops en route.Never let me down.Also got me back to Yorkshire on return journey.     Smashing App.","en",0,NA
505,"Martin Hegarty",2017-02-05,1," Was very keen looks good but paid for HUD upgrade but although it says installed cannot get it to work Would rate it higher if I had not paid money for non functioning upgrade.","en",1,NA
506,"Timaday",2016-12-30,5," Uses it for literally 5 years. Failed me sometimes but that's all navigations. It works great 99% of the time!","en",4,NA
507,"Diego Maisuradze",2017-04-13,5," Good GPS navigation but I have problem with maps now, I can't find maps for download. Please check Why have problem. Thanks","en",0,NA
508,"A Google user",2017-10-22,4," Amazing, free, works off line so no expensive roaming data and it's faster and more accurate than my Sony nav unit and a friend's Tom Tom! Unfortunately it's been over a year since the last map updates  :-(","en",1,NA
509,"A Google user",2017-08-07,3," I've used Navmii for 4 years & loved it but it's stopped working altogether recently & I can't get it working I've tried uninstalling & reinstalling twice & still nothing please fix the app :(","en",1,NA
510,"PJ Baumgartner",2016-10-19,2," Navfree was awesome, Navmii is not so good. Phone: Samsung galaxy Note3 android 5.0.  Since upgrade to navmii the app seems to be very jumpy(GPS map seems to stutter) it is also a major battery killer even when charger is connected. Since my phone upgraded to android 5.0 navmii crashes constantly.  ...Full ReviewNavfree was awesome, Navmii is not so good. Phone: Samsung galaxy Note3 android 5.0.  Since upgrade to navmii the app seems to be very jumpy(GPS map seems to stutter) it is also a major battery killer even when charger is connected. Since my phone upgraded to android 5.0 navmii crashes constantly.  It just shuts off.  It also throws my account out and when I logged back in all my trips and miles driven and rating where erased.  Please fix these bugs so that Navmii is once again a top of the line navigation app.  <<<<<<<<<<<<<<<<<<3.4.18 fixed a lot of the things I mentioned above but now the traffic and speed camera warnings have ceased to function.  When I scroll around the map in offline mode I see all the cameras but as soon as I hit the arrow to follow my position or start to navigate a route all cameras disappear. So I will upgrade to 4 stars fix these bugs to get 5 stars Latest update seems to have fixed none of the bugs reported. Back down to a 2 star rating<<<<<<<<<<<<<<<<<<<<<<<<Updated on 17 OCT 2016.  don't see anything fixed, manually input speed cams still don't work, can have only 1 waypoint add more and the one input last is the only 1 that is shown in trip","en",12,"Hi,

Sorry to hear you are having issues with Navmii. If you email support@navmii.com they will be able to assist you."
511,"Stephan Wijman",2017-04-12,2," After upgrading to Android 7 is doesn't work. While driving the map doesn't move and no speed indicator. With other SatNav app I don't have this problem","en",0,NA
512,"Kay Enn",2017-07-10,1," Used to be great, but recently started crashing on boot, even after reinstalling. Currently unusable.","en",1,NA
513,"Kyle Smith",2017-09-27,1," Used to be my favourite, more just hangs up and doesn't show map. Money wasted.","en",0,NA
514,"A Google user",2017-07-01,1," Downloaded again as the old version stopped working. The new vrsion doesnt work at all. It just wont calculate a route.","en",1,NA
515,"Dave Bird",2017-03-09,2," Works well but I lose the signal when in a tunnel. Keeps pace when on the motorway and so far not ended up getting lost. For a free app its great. Also works via GPS so doesn't use any of my data.   UPDATE.  Not sure why but takes an age to load and keeps freezing making it un-usable. Might need to ...Full ReviewWorks well but I lose the signal when in a tunnel. Keeps pace when on the motorway and so far not ended up getting lost. For a free app its great. Also works via GPS so doesn't use any of my data.   UPDATE.  Not sure why but takes an age to load and keeps freezing making it un-usable. Might need to try other apps","en",0,NA
516,"A Google user",2017-10-27,1," Installed this as a backup to use on holiday, and leave the tomtom in the car. All working fine before we left, however, in France I had no data but although GPS got a lock, this didn't work at all. It only seems to work with data switched on... So what is the point of downloading hundreds of megaby...Full ReviewInstalled this as a backup to use on holiday, and leave the tomtom in the car. All working fine before we left, however, in France I had no data but although GPS got a lock, this didn't work at all. It only seems to work with data switched on... So what is the point of downloading hundreds of megabytes of maps? Uninstalled.","en",0,NA
517,"Dhaval",2017-07-29,1," In app purchases doesn't work & after writing emails to them they don't bother to reply or resolve or refund.","en",1,NA
518,"Richard Green",2017-08-14,3," Very useful for knowing exactly where you are, once it kicks in, which may take a few minutes, probably depending on your device. But it can offer weird routes at times. Last year in London UK it got very confused, probably as there were many roads nearby, also it seemed to think we were driving on ...Full ReviewVery useful for knowing exactly where you are, once it kicks in, which may take a few minutes, probably depending on your device. But it can offer weird routes at times. Last year in London UK it got very confused, probably as there were many roads nearby, also it seemed to think we were driving on the right. So at a roundabout it said 1st exit, but it should be 3rd. But with a good passenger watching it and the road, it comes into its own. (Passenger shouts: don't listen to Kate, she's wrong!) I've downloaded appropriate maps when traveling abroad and they've been really helpful, but only with my wife watching. It has a problem locating some well-known places, doesn't like certain spellings. Tip: when using it bring a car charger & always keep it plugged in or the battery will drain. An annoying issue is that when the sun goes down the app also goes dark and it's harder to read. We have tried changing Settings - Display Preferences - Automatic Day/Night by ticking and unticking the box but it makes no difference. Here a tip to make it bright when you're traveling at night: adjust the tablet's time to daytime. You may also need to switch off and restart the tablet, at least that's what I have to do. If anyone can find an easier solution to this problem please let me know! Thanks","en",5,NA
519,"Brice Long",2017-08-28,1," Tried to buy two different upgrades, charged me the money. But somehow the server was unable to be contacted. So I've been charged for two things I don't have and it doesn't know that I've bought them.","en",0,NA
520,"Chris Longdon",2017-08-05,5," I installed this on my Samsung galaxy A6 tablet yesterday  after previously running it on my mobile phone. Just completed a 90 mile round trip and the results are brilliant. Can 100% recomend this app. It's as good as the Garman unit pre-installed in my Honda!","en",0,NA
521,"Andrew Langley",2016-12-14,2,"No longer works on note 2 Loved this app, but now am feeling like an old pair of shoes....discarded.  no longer works on Galaxy Note 2","en",1,NA
522,"Ervin Valentin",2017-10-13,1," Very  unreliable .....  I use voice assist but you never know when Navmii stops working. A pity I bought add-ons, I'm going back to Mapfactor Navigator.","en",0,NA
523,"David Hodgson",2017-09-13,1," GPS won't get fix.... another busted update, no doubt.... been great for years but now a waste of time...","en",0,NA
524,"A Google user",2019-05-09,1," Very annoying bug, keeps randomly switching from landscape to portrait view, impossible to use due to this error, previous to version 3 this problem didn't exist, also much slower to react, when in use it is too slow.","en",0,NA
525,"A Google user",2017-07-21,4," Recently my favoured voice - Kate - English will not play, even though showing as installed and up to date. I keep getting an American female voice, which can't see as installed. Voice guidance option no longer visible in preferences.","en",0,NA
526,"A Google user",2016-10-24,5,"Great App If you never install any other app you must have this one. Used 100's of times and still amazes me. HUD is fantastic. 5 Stars.","en",1,NA
527,"Lee Mc82",2017-09-05,1," This app was spot on now iv updated my phone the app crashes and I'm unavailable to use it.  Are u going to fix this problem or am I gonna have to remove it??","en",0,NA
528,"JIM PRICE",2016-10-17,5,"Laird, James glyndwr price, Can't fault it its so good.","en",3,NA
529,"VIJAYACHANDRAN CN",2017-11-02,1," Pathetic service. Mails written to support team goes unanswered. I paid for HUD upgrade and was unable to download the upgrade while the app is showing that the upgrade is already downloaded","en",0,NA
530,"andy holder",2017-10-24,1," It crashes as soon as it opens. Is now totally unusable.  So all in app purchased add ons are now a waste of money. Submitted error reports . No reply","en",0,NA
531,"A Google user",2017-08-24,3," Paid for speed cameras is terrible and the option to report missing ones (like all of them) disappears by the time you can verify them.","en",0,NA
532,"Steve Winfield",2017-08-23,2," Used to work on my Samsung S6 but since it updated to Nougat has stopped loading at all. Reinstall no difference.","en",0,NA
533,"A Google user",2017-06-16,2," It says no carriage way near my route when I check my routes in advance ... Why? Please help as I can't tell how to use it!","en",0,NA
534,"A Google user",2017-08-31,1," Crashes upon open on Android 7, completely useless now.  I found no word on a fix.  Have used it offline for years, now it doesn't even open.","en",0,NA
535,"Aleks Novikov",2017-09-16,2," Used  to be good. Now crashes every 5 to 10 minutes. Pls sort it out.","en",0,NA
536,"Azm Design",2017-04-13,3," i am a private taxi driver . I've downloaded this app for my job in IRAN . i really need this type of navigation . but unfortunately it is not up to date , it doesn't have most of streets and alleys names !!! and when you lost youre destination , it doesn't show you a suggestion route to missed dest...Full Reviewi am a private taxi driver . I've downloaded this app for my job in IRAN . i really need this type of navigation . but unfortunately it is not up to date , it doesn't have most of streets and alleys names !!! and when you lost youre destination , it doesn't show you a suggestion route to missed destination .","en",0,NA
537,"John 999",2017-09-02,1," Useless. You can't even edit favourites because the you can only see the bottom half of the words because the font is too big....","en",0,NA
538,"Volta P.",2019-03-14,2," Used to be able to use it on my pioneer appradio but it has been a black screen for months","en",7,NA
539,"Emanuele Sparacca",2017-04-08,2," After new system update the app crash without eve starting.... shame.. shame... shame...!","en",0,NA
540,"Ian Jones",2017-02-11,1," UK map seems to have vanished. Have uninstalled and reinstalled app with no favourable result. What happened?","en",0,NA
541,"Jacques Noel",2017-06-20,1," Cannot find an address when I type it ..so much for navigation aid...plus when you pay to remove ads they won't allow Google play for an instant refund ...so lame !! Worst map ever!!","en",0,NA
542,"robert ducharme",2017-07-23,2," Overall good... but why do I have to repurchase voicemails I already own? And yes, I'm logged in.","en",0,NA
543,"P A 090589",2017-08-17,1," Useless now, used to work really well but now the app keeps crashing","en",1,NA
544,"A Google user",2017-09-02,1," This was a good app but now it just stops all the time or crashes, no reply from support so now using sygic which unfortunately costs money but at least it works all the time.","en",0,NA
545,"abcdef ghijkl",2017-08-11,1," This app has stopped working properly. It keeps closing and no o e is advising why this is happening","en",1,NA
546,"Janos Papp",2017-08-07,1," Wrong locations, false eta,  lot of ads, if you type road won't show you the address because it's xxxxx Rd, freezes frequently","en",0,NA
547,"Stephen-&-Gillian Poole",2017-06-21,2," Crashing again. Lovely when it works but too flakey.","en",0,NA
548,"Gary Skelton",2017-03-16,5," Excellent all round have system. A little slow at times but gets the job done and runs smoothly once navigating.","en",0,NA
549,"SK SW",2017-04-03,2," Update... Love the app but now you plot our exact location on the map for everyone else to see? No.  No thank you. That's the end. Uninstall unless this changes!","en",0,NA
550,"Scott Wellington",2017-01-15,2,"Has stopped working Keeps crashing everytime I open it. I've paid for content in there too!!","en",0,NA
551,"Baran Dogan",2017-08-30,5," Great aop and a real lifesaver! been in southkorea with it from seoul to busan to jeju with several other stops and it works perfectly !","en",1,NA
552,"Domenico Frascino",2017-08-03,3," Not able to calculate a route from UK to France even if both maps are installed.","en",0,NA
553,"Joan Moreau",2017-02-05,4," There is a bug in ""time to go"". The speed is not the current or the average but seems to be a preset speed for ""walking"" (which can be boating , flying , cycling...). Please fix","en",0,NA
554,"Paul Hanson",2017-09-12,1," This app was good but has recently got very unreliable and even after sending feedback over the last 3 weeks still no response, infact the app wont even open now . Wonder if i can get my money back on the extras i have payed for.","en",0,NA
555,"Bill Barnes",2017-08-26,2," Bad route added an hour uselessly. Won't display km only miles","en",0,NA
556,"Vishal Pardava",2017-09-08,1," Hangs Alot, took 6 minutes to open map view and not accurate","en",0,NA
557,"Jake Hullah",2016-12-23,5,"It really works Some of them don't work but this one actually works","en",0,NA
558,"A Google user",2017-10-18,1," Used to love this. Now it's absolutely useless. Can't open at all.","en",0,NA
559,"SweeHeng Cheah",2017-08-07,1," Can't even change the unit of distance. Who the hell still use the ""miles"" and ""yards""? Not everyone are as stupid as the Yankees.","en",1,NA
560,"A Google user",2017-02-11,3," Was great.  Now I had to reinstall on a refreshed  phone and can't download any maps.  They aren't even discoverable in search.","en",0,NA
561,"Knottz",2017-04-16,3," Please add an option to disable the music player. Dedicated music apps work much better and when using navmii the skip track button stops working.","en",0,NA
562,"SAMBHAJI WAGH",2016-12-01,5,"Good offline maps Good apps for car navigation. I used it for pioneer car entertainment system. Please update voice navigation in Indian language also.. work on 3D maps like sygic","en",0,NA
563,"Paul Stanworth",2017-02-25,3," Great navigation app HOWEVER PROLONGED USE CAUSES SCREEN BURN.","en",0,NA
564,"Dhanraj Rajaram",2016-10-29,3,"Works OK. Would be nice to have a pop up window of the turn direction if this one is in the background.","en",1,NA
565,"Salo Heimann",2017-01-17,3,"Pretty good Though has a tendency to crash when least wanted.","en",0,NA
566,"A Google user",2017-09-07,1," Used to use this alot but lately it doesn't open at all and just crashes on my up to date Moto G4.","en",0,NA
567,"Jasper Phua",2016-12-10,1," The road speed limit is not displaying even switch to always on. Please include a summary of my Trip.","en",1,NA
568,"Robert K.",2016-12-29,1,"POS Have yet to find a location that works.  Spent $$ to upgrade voice, downloaded maps, but still no success. Useless!","en",0,NA
569,"Swapnil B. Bagul",2016-12-08,2,"Bad bad bad India's maps are ages old. Need serious update.","en",0,NA
570,"Mark Sunderland",2017-08-09,4," Hi can you help me can't get map off Spain to come up so I can download it need it for when I go there","en",0,NA
571,"Mr Manzi",2016-12-07,2,"Arabic No supported please support arabic .","en",1,NA
572,"<U+039D><U+03AF><U+03BA><U+03BF><U+03C2> <U+039A><U+03BF><U+03BD>t<U+03BF>p<U+03C5><U+03C1><U+03AC><U+03BA><U+03B7><U+03C2>",2017-01-06,2,"Very slow search Slow search and not find town's by name","en",0,NA
573,"Rycharde Apps",2016-10-17,1,"Won't install! Just says ""contact supplier"" This is after un-installing and starting afresh.","en",1,NA
574,"Tom",2017-10-10,1," Bad voice guidance.  Doesn't say right or left","en",0,NA
575,"Nick A",2017-01-24,1," Crashes when I try to download maps. (LG v20)","en",0,NA
576,"A Google user",2016-12-10,4,"Not perfect But it is free and it helps get you there","en",0,NA
577,"Nasrullah Rajaby",2017-10-18,1," It stop working now its frustrating to.all users","en",0,NA
578,"fredrik bulow",2017-02-05,1," Used to be usable, but now searching never finds anything and it demands access to stuff on the phone that it has no buissines accessing. Uninstalled...","en",0,NA
579,"Steve Edwards",2017-03-01,1," Doesn't work since update. Maps won't download. Grrrr","en",0,NA
580,"A Google user",2017-07-16,3," It would be my preferred navigation app *if* it let me use it abroad in online mode (roaming in the EU is free these days). But the app insists on showing a dialog box warning me about data usage and asking to switch to offline mode (six times in an hour, basically every time it loses connection and...Full ReviewIt would be my preferred navigation app *if* it let me use it abroad in online mode (roaming in the EU is free these days). But the app insists on showing a dialog box warning me about data usage and asking to switch to offline mode (six times in an hour, basically every time it loses connection and rejoins a mobile network; saner apps like Here only ask you once when you start it). That dialog box requires you to press Cancel just to be able to resume the map display, making it dangerous. I raised this bug couple of years ago with Navmii but after asking for some details, they closed it.","en",0,NA
581,"David Benyon",2017-06-02,1," Broken. Crashes my Samsung S7 edge for months.","en",0,NA
582,"GABRIELA COOPER",2017-05-03,1," Installed app but shows no menu to download any map. May as well follow the birds when they migrate. This app is as useful as an ashtray on a bike.","en",0,NA
583,"chris almond",2017-02-25,4," Successfully navigated us round Madeira, Netherlands and Portugal with only a few minor hiccups.","en",0,NA
584,"Luke Mathewson",2017-09-09,1," Worked really well but recently won't even open. Force closes as soon as I open it. Was an incredible app until this has happened.","en",0,NA
586,"allan smith",2017-08-08,5," So much better than alot of nav apps and its up to date with new estates and camera positions..  love this","en",0,NA
587,"C Chapman",2017-03-07,1," Unworkable solution for Lyft/Uber drivers.","en",0,NA
588,"A Google user",2017-09-22,2," Was great but now no longer starts. I've tried emailing support and the Google groups site but have had no response.","en",0,NA
589,"Man Androyd",2016-12-29,3,"Missing important features It has a better interface than Navigator but I couldn't find how to review the turn by turn instructions.","en",0,NA
590,"MrWildtriplesu",2017-03-07,2," I bought the speed alert but it does not bring up the alert speed, should there be 2 round speed windows ?","en",0,NA
591,"John Bickerstaff",2017-04-02,1," No maps available for download.","en",0,NA
592,"Ian Young",2017-10-15,1," Used to be great,used in the UK Canada and Cyprus, won't even open now,so disappointed, sent feedback, no reply.if it's not fixed soon it's gone","en",0,NA
593,"Dave Clements",2017-07-21,5," Used the app for few years never let  me down excellent even found  obscure palaces","en",0,NA
594,"KAM de Alwis",2016-12-29,5,"NavmanFree All issues with android nougat sorted","en",0,NA
595,"Robert Cismas",2016-10-26,5,"Great app Use this don't be fooled by the likes of TomTom who charge as much as a new device to update the map a year later...","en",0,NA
596,"Paul Jilbert",2017-07-29,3," Looks like a decent app but I can't view it on my Pioneer screen with AppRadio. It is on the phone screen but only white on the Pioneer screen.","en",0,NA
597,"hayden do",2017-07-16,4," can not use find my car feature and i paid for remove advs but those advs are still there","en",0,NA
598,"Huge Spinner",2017-08-06,1," When are you going to reply to my email? Your app is no longer working.. Do you even care","en",0,NA
599,"Brian Sheldon",2017-10-18,1," I'd love to write a review but that's not possible while it can't connect to the servers to download the first map.","en",0,NA
600,"A Google user",2016-11-24,5,"Amazing sat nav app and free! Saves needing a separate sat nav. Download countries as and when u need them. Can't fault the app.","en",0,NA
601,"ana lopes",2017-07-01,3," It can never find my car location even though I have the location on, any advice?","en",0,NA
603,"A Google user",2017-01-27,2," Windows version (though unsupported now) is a lot better built then the current android version.","en",0,"Hi,

Are there any issues you are having with the Android version that I can help you with?

Thanks,

Team Navmii."
604,"Ulrich Schmiel",2017-01-13,5,"ULRICH Works wonders to find your way to the destination.  Try now with Sam Note 5","en",0,NA
605,"Mark Lee",2017-07-29,4," Done loaded this in 2013 and it wouldn't load....tried again and it still doesn't work on my galaxy s7 this time.","en",0,NA
606,"Debasish Basak",2017-06-15,3," Need to change few names. But there is no edit button for rectifying names or add something","en",0,"Hold down the favourite to bring up the edit option"
607,"Robert Coxon",2017-10-06,1," Used to be ace on my s6 now using a nokia 3 and it will not navigate...please help","en",0,NA
608,"Kevin Lacroix",2017-10-15,5," Love the app works great recently traveled to Ontario from Nova Scotia and back didn't have any problems","en",0,NA
609,"Richard Garnett",2017-07-17,1," This app used to be great but now it keeps crashing and won't run.","en",0,NA
610,"A Google user",2017-01-06,5,"Easy to use Love this app, it's very reliable and easy to use ","en",1,NA
611,"James Espiritu",2017-05-11,4," How can i access HUD, I already bought it but still cannot use it.","en",0,NA
612,"Steve Windley",2017-08-08,1," Downloaded and paid for no ads but still get ads and now app wont open.","en",0,NA
613,"james bond",2017-08-20,1," NOT WORKING SINCE UPDATE , I PAID TOO , STILL NOT WORKING I WANT MY MONEY BACK","en",0,NA
614,"Tri Tran",2016-12-13,4,"Good Will add compass for next update please. I love to have it that showing direction. Thank you","en",0,NA
615,"Ali Weber",2017-09-24,3," no north-up setting for map and during navigation :-( not anybody like 3D and turning map...","en",0,NA
616,"Buyani Masaka",2017-01-09,5," It's just acutely aware of all roads no matter where.just brilliant","en",0,NA
617,"chris mordue",2017-06-13,1," Worked great for years but crashes now like everyone else reports","en",0,NA
618,"Will Freeman",2017-07-04,2," Can no longer move maps to SD card.","en",0,NA
619,"Oleksa Stelmakh",2016-10-19,1," Simply crap on Android 7","en",0,"Hi,

You should be able to get this working on Android 7 now, try updating Navmii :)"
620,"Caroline Pattinson",2017-08-04,1," Have used this for years no problem, but lately the app won't even open.","en",0,NA
621,"Tee Ate",2017-08-20,1," Your app use to be great.  Now it just keeps freezing up.","en",2,NA
622,"Steve Shuker",2017-09-20,2," No longer loads so I can't use it! I paid for upgrades too!!","en",0,NA
623,"Miss. Tee H",2017-05-06,5," Ilkb Arlington tx is the best thing going right now","en",0,NA
624,"A Google user",2018-07-12,1," Had lots of adds on of women there is no need for it","en",0,NA
625,"Moses Kargbo",2018-01-17,5," Great app ever but could do with update on speed limits for 20mph. Besides that it a fantastic app.","en",0,NA
626,"Parthiban K.",2016-10-22,5,"Fantastic Working well ! Thanks to the developers. After the latest update its working great.","en",0,"Hi,

Sorry to hear this, are you sending feed back via support@navmii.com? I will chase this one up for you.

It seems your issue is down to Android 7 compatibility, we are working on this at the moment and hope to have it ready soon."
627,"Llion Hughes",2016-10-28,5,"It works as it should Great free navigator","en",1,NA
628,"Jaroslaw Konieczny",2017-05-08,4," is good but I did pay two times for snoop dog voice and I didn't get it.","en",0,NA
629,"Joshua Hammer",2017-03-31,4," How do you download Washington DC","en",0,NA
630,"Ethan Fuller",2017-10-01,5," Great App with everything you need to travel long distances. Very Good!","en",0,NA
631,"A Google user",2017-04-01,1," Download all ok but then no map's.","en",0,NA
632,"Maria Dollo",2017-06-08,5," It's fantastic, never got lost since I started using it x","en",0,NA
633,"Vlado Visko",2018-07-17,1," Improve graphics ! ! !","en",0,NA
634,"bald vale",2017-07-30,5," Used it for years, only a few blipps over this time. Very good app.","en",0,NA
635,"Keato Hound",2017-08-19,1," Keeps closing since last update.. worked fine before? Samsung s7","en",0,NA
637,"cptdavepilm",2017-06-21,3," Used to be really good but since yesterday I cannot open it, keeps crashing and closing","en",0,NA
638,"Tony Mason",2017-01-24,5," Really good app. Had an issue which was sorted by a friendly and helpful support team.","en",0,NA
639,"shane Kaye",2017-03-14,3," In need of a map update","en",1,NA
640,"Ashley Winters",2017-05-18,4," How do you get it in miles?","en",0,NA
641,"Simon Kay",2017-08-27,5," Excellent no recent problems.","en",1,NA
642,"Armando Jr. Tul-an",2017-08-04,5," Pls, update your maps here in Philippines...","en",0,NA
643,"Jay H",2017-04-01,1," Didn't have dublin maps","en",0,NA
644,"A Google user",2018-08-10,3," Navmii update has lost the ability to save favourites. This was fixed","en",0,NA
645,"Kathryn Smith",2017-02-15,5," Brilliant app. Have used it in france and new zealand without problem","en",0,NA
646,"The Life of Legos",2016-10-19,5,"Khalil I am using this application many years It's cool","en",0,NA
647,"Mavis Oliva Rodriguez",2017-02-11,5," I crossed the whole country with this app. Very acurate. You can use it offline which is great!","en",0,NA
648,"Encik cikguprof",2017-11-04,3," The app is very good but map not updated for Malaysia.","en",0,NA
649,"Kirit Makwana",2016-12-01,1," Don't work any more? ???","en",0,NA
650,"David Back",2017-03-19,4," Best free yet usable app I have found","en",0,"We're glad you love Navmii as much as we do! :)"
651,"Dave Dennett",2017-07-01,5," Works great on my Nexus7... would love a Darth Vader voice though :D","en",0,NA
652,"Spring media",2016-11-05,4," This version no 'google' option...","en",0,NA
653,"hamid hamid",2017-04-02,5," I'm very happy using navmi navigation","en",0,NA
654,"A Google user",2016-10-17,5,"NAVMII Not let me down yet ","en",0,NA
655,"spin doctor",2016-10-17,4,"Getting much better Still room for improvement","en",0,NA
656,"Ramesh K",2016-12-17,1,"Can't install.. Can't install.. contact support?..","en",0,NA
657,"Nanci Cabral",2017-05-30,5," Amazing work. Always helps abroad","en",0,NA
659,"Barrie Brown",2017-01-12,5,"Works great Accurate and good interface","en",0,NA
660,"Stuart Lockwood",2016-10-24,5,"It's back Great app!  Thank you","en",0,"Hi,

We are currently working on a fix for Android 7 and hope to have that released soon."
661,"Homer Simpson2",2017-03-23,5," Very good sat nav.","en",0,NA
662,"Steven Parfitt",2017-08-05,5," Best nav app going","en",0,NA
663,"Mothi Alkhodair",2016-12-05,5," Amazing app for travelers !!!","en",0,NA
669,"Pei Pei Lee",2017-08-18,2," it used to be good","en",0,NA
678,"Jashpalsinh Jadav",2016-10-17,5,"I love it Much cheaper then TomTom and provide better service. Also the amount you pay for add free  will be worth in just saving the mobile data , because it uses offline maps. Means your device won't heat a lot & won't consume more battery neither it will get you lost when there is no mobile data in certain...Full ReviewMuch cheaper then TomTom and provide better service. Also the amount you pay for add free  will be worth in just saving the mobile data , because it uses offline maps. Means your device won't heat a lot & won't consume more battery neither it will get you lost when there is no mobile data in certain area where most online map rely on data to load maps. Just download once and enjoye","en",0,NA
679,"Kan Hill",2016-06-29,5,"The best app ive ever downloaded This app is soooooo sick. It tells you exactly where the destination is and it shows house numbers on it too. It Gives you options on which route is longer or fastest its awesome get it and the best part is NO INTERNET IS USED if you turn your mobile data off it still works. I can say so many good t...Full ReviewThis app is soooooo sick. It tells you exactly where the destination is and it shows house numbers on it too. It Gives you options on which route is longer or fastest its awesome get it and the best part is NO INTERNET IS USED if you turn your mobile data off it still works. I can say so many good thibgs about this app but itll be an essay. Overall amazing app to have on your mobile phone","en",46,NA
680,"Bev Rawson",2016-07-03,5,"Great but not perfect I downloaded this for a trip in the Loire Valley. It was invaluable.  However, I wouldn't recommend it for sole travellers as someone needs to keep an eye on the map. For the main part it was fantastic and we would have been totally lost without it but on occasions 'Dave' stopped giving instructions...Full ReviewI downloaded this for a trip in the Loire Valley. It was invaluable.  However, I wouldn't recommend it for sole travellers as someone needs to keep an eye on the map. For the main part it was fantastic and we would have been totally lost without it but on occasions 'Dave' stopped giving instructions on where to turn and a couple of times he told us to turn one way when the map clearly showed it was the opposite way. Having said all that I was very impressed.","en",39,NA
681,"Janice Teo",2016-06-27,4,"It won't work for me 10 million users - am I the only of it won't work for? The app will open, the maps will download but the screen remains completely unresponsive.  I can't search or access any of the functions.  Uninstalled and reinstalled but same result.  Can anyone please help? Thank you! Edit : have discovered it...Full Review10 million users - am I the only of it won't work for? The app will open, the maps will download but the screen remains completely unresponsive.  I can't search or access any of the functions.  Uninstalled and reinstalled but same result.  Can anyone please help? Thank you! Edit : have discovered it doesn't work with a stylus, only with fingers! I was trying with my stylus but it wouldn't budge then touched it by accident with my finger and it's just fine.  So all is well!","en",43,NA
682,"Mike Britten",2016-10-04,5,"Worked great for free app and no data charges I used this for 10 days in Crete and it was brilliant. Locations are in local language as they are added by local people, so you need to find your destination in local language on the map first then hit go. Directions were clear and accurate, compared to using local paper map it was so easy, would r...Full ReviewI used this for 10 days in Crete and it was brilliant. Locations are in local language as they are added by local people, so you need to find your destination in local language on the map first then hit go. Directions were clear and accurate, compared to using local paper map it was so easy, would recommend and i will be using again when I'm next abroad. Where's Google maps needs data/internet connection to work this does not therefore it doesn't eat up your data or mean you rack up huge roaming charge.","en",7,NA
683,"Jon Coull",2016-09-14,4,"Good App but had issues Use the App all the time, so downloaded and paid for the voice commands and the HUD. The upgrades didn't work at first and then I found there were no instructions. However, good support from Navmii. Can the voice commands not sync with my car Bluetooth though? Now downloaded Android 7 and it won't o...Full ReviewUse the App all the time, so downloaded and paid for the voice commands and the HUD. The upgrades didn't work at first and then I found there were no instructions. However, good support from Navmii. Can the voice commands not sync with my car Bluetooth though? Now downloaded Android 7 and it won't open. Should be sorted soon I hope.","en",6,NA
684,"Maurice Pinder",2016-08-30,5,"Good visual presentation I have tried several off line nav apps and this has the best visual presentation. Uncluttered graphics clearly present all the necessary information, including name and/or number of next road.  I would like the exit number to be added inside the symbol for a roundabout. The offline data base could a...Full ReviewI have tried several off line nav apps and this has the best visual presentation. Uncluttered graphics clearly present all the necessary information, including name and/or number of next road.  I would like the exit number to be added inside the symbol for a roundabout. The offline data base could also contain more information (points of interest). And the voice instructions are sometimes a little confusing. But the maps are very clear.","en",5,NA
685,"infek sion",2016-07-13,1,"Can't find addresses I download a bunch of offline maps just to try which one works properly. This seems to be a great one based on the features and the interface. However the 1st address i tried looking for is my building and cant even find it. I tried another one which is a place i wanted to go and still cant find it ...Full ReviewI download a bunch of offline maps just to try which one works properly. This seems to be a great one based on the features and the interface. However the 1st address i tried looking for is my building and cant even find it. I tried another one which is a place i wanted to go and still cant find it and recommend another address which is close to it... so i decided to search for something simple. Like Wendy's which is almost 3 block away... the result it gave me was the one thats 25 minutes away by driving.","en",7,NA
