"rbr","name","date","stars","review","lang","thumb","reply"
3615,"lee Addison",2017-11-06,5," Hi I have used this app for years and years but the thing is I played for this app on a I phone and I paid about £50 pound at the time is they any way I can transfer this over to my new phone Samsung Galaxy S8 Plus  because I don't what to stop using this app it has really been a good app to use and...Full ReviewHi I have used this app for years and years but the thing is I played for this app on a I phone and I paid about £50 pound at the time is they any way I can transfer this over to my new phone Samsung Galaxy S8 Plus  because I don't what to stop using this app it has really been a good app to use and got me to places I needed to go without any problems.","en",0,"Hey there, thanks for the five stars! If you have used GO Mobile on iPhone and now want to use it on a new Android phone, you can restore the subscription in the app via: Menu - TomTom Services - Login. If this didn't work, please send us an e-mail: tomtom-go-mobile-support@tomtom.com
Cheers, Hanna at TomTom"
3616,"Jon Grant",2018-02-14,4," App is really good nvigational tool, however not sure if latest update but cannot access the app at present due to unknown error? Help Tom Tom","en",0,"Hi there, sorry that  the app is not working for you.

Please could you contact us so that we can you help you with that error :-
US:- 877-757-7137 
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST 
UK:- 02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

Cheers, Becky@TomTom"
3617,"Peter Szilagyi",2018-05-27,3," It's a good app, what could make it great are driving statistics, average 
speed, drive time min-max speed the usual suspects. Hope you'll add them 
soon","en",0,"Hey there,

Thanks for taking the time to leave this review and thanks for the 3 stars! Your feedback is appreciated. 

Have a great day !

Reiss @ TomTom"
3618,"Neil Burton",2018-05-25,4," Now installed on OnePlus 6. Works well but still find the buttons too small 
to tap when driving. Google auto is easier to use but tomtom is better 
overall. Just make option for bigger buttons","en",0,"Hey there,

Thanks for taking the time to leave this review and thanks for the 4 STARS! Your feedback is very appreciated.

Have a great day !

Reiss @ TomTom"
3619,"Terry Dwyer",2017-11-20,5," Fantastic app, works faultlessly with my Samsung S7 edge. I wouldn't be without this app on any major journey. Since my tomtom One XL can't be updated anymore, this was the obvious way to go.","en",0,"Hi there Terry,

Thanks for this 5 star review! I'm glad you like using the app. If you need help with using it, just let us know!

Cheers,

- Cameron at TomTom"
3620,"A Google user",2018-03-27,3," I want the Europe navigation maps but cannot see the upgrade link help !","en",0,"Hey there,

To download another map, simply head to the Main Menu of the app, then to Settings, then Maps.

I hope that helps!

- Cameron at TomTom"
3621,"Michael Ayling",2017-10-28,3," It was great until last week when it stopped opening on my Samsung Galaxy S8. First it would not recognise my subscription, now after reinstalling, it won't load at all.","en",0,"Hi Michael, sorry to hear that! Try these steps: 

Uninstall the app, log out of the Playstore.
Delete
Android / data / com.tomtom.gplay.navapp
and
Android / OBB / com.tomtom.gplay.navapp.
Open the Playstore log in and reinstall.

Patrick@TomTom"
3622,"Eric Her",2017-12-19,5," The settings changes does not take effect. Example, when you change the voices, it won't even change the voice to the choices you make. The other thing is, it always show me on the wrong side of the road. It is also very slow to tell you where to get off on the next exit. The voice prompt sometime d...Full ReviewThe settings changes does not take effect. Example, when you change the voices, it won't even change the voice to the choices you make. The other thing is, it always show me on the wrong side of the road. It is also very slow to tell you where to get off on the next exit. The voice prompt sometime doesn't even work leaving you guessing if it's gonna tell you where to take the next turn. Extremely disappointed. I want my money back after this disparaging experience, as if all these positive reviews were paid.   Edit: December 2017.  After several updates most of the bugs I've experienced seem to have been remedied. It's a good navigation app now. However, I wish they had add the option to download the map to your external SD card instead of onto the device. I'd appreciate if they could implement the idea of my suggestion and then it would be perfect. Here's crossing my fingers that they'll listen. Edit: Raise to All *5 *. This is really the BEST nav app on the market right now. Tom Tom addresses all my concerns that I previously had. Checked and confirmed that the big' o 5 gigs of all USA map download was downloaded onto the sd card instead of the device storage. Thanks, and keep up the good work! Cheers.","en",0,"Hey Eric,

Thanks for taking the time to update your review to 5 STARS! I am really happy that everything is now working well and meeting your expectations. 

Have a great day! 

Reiss @ TomTom"
3623,"James Gratino",2018-02-05,2," Doesn't open just get app loading then within a second restarts several times updated android and also reinstalled app about 5 times but still doing the same shame just glad I didn't sign up to the subscription would have been a waste of money","en",0,"Hi there! Sorry to hear of the issues. Please try the following to get this fixed: please uninstall the app & log out of the PlayStore, & then clear the cache data as android phones hold onto this information even after the application is deleted. Then, log back into the PlayStore & reinstall the app. I hope this helps! Cheers, Becky@TomTom"
3624,"Ashley Heath",2018-06-03,1," Terrible since recent update. Can't even open the app!!","en",1,"Hey there. 

I am sorry to hear you are having trouble with the app. Please can you give us a call about this - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a good day,

Reiss @ TomTom"
3625,"A Google user",2018-01-28,4," Was a great App as good for me as device as I don't use often. But cannot use on Android 8 as won't load up so having to use on old phone hopefully will be updated soon","en",0,"Hi there, 

thanks for taking the time to leave us 4 STARS! Android 8 is not yet on a wide release so we do not have the information we require to confirm compatibility. Rest assured that we will release an update to continue compatibility in the coming weeks. 

Have a good day,

Reiss @ TomTom"
3626,"mohammad habib",2017-11-07,1," Hi its use to be very good but now its bit confuse you in uk when you go to near rounbout if we need to go first exit its says go round the rounabout take the first exit so we cant chose the correct line in the rounabout then other driver get anoyed and most get accident because of rounabout please ...Full ReviewHi its use to be very good but now its bit confuse you in uk when you go to near rounbout if we need to go first exit its says go round the rounabout take the first exit so we cant chose the correct line in the rounabout then other driver get anoyed and most get accident because of rounabout please correct it should have to say go in roundabout take the 1st exit not go round the roundabout take the first exit","en",0,"Hey there, 

Thanks for taking the time to leave us a review! 

We're sorry to hear you're not happy with the change in instructions at a roundabout. I've forwarded the feedback to our development team.

Cheers, Hanna at TomTom"
3627,"fatmir rexhepi",2018-07-07,2," Phone is overheating it's getting too hot, I think isn't then my battery 
gets too hot","en",0,"That doesn't sound very good Fatmir :(

Please contact support below where they can log this issue (select your country at the bottom):
https://uk.support.tomtom.com/app/contact

Cheers,

- Cameron at TomTom"
3628,"Black Caviar",2018-04-18,5," I love this app, I just think it would be awesome if it was android auto 
compatible. Then I could use it through my cars inbuilt big screen sync 
system display.","en",0,"Hey Paul,

Having full Android Auto compatibility has been fed back to our developers before - maybe we can see this implemented in the app this year!

Cheers,

- Cameron at TomTom"
3629,"Mo LY",2017-11-15,1," It was good till I ran out of free miles and tried so hard to buy the monthly one but I just couldn't, it kept saying ""error"" although all information were correct","en",0,"Hi there. I am sorry to see you are having trouble making a purchase. Please give us a call and we can help out with this issue - 

US 877-757-7137 
UK 02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

Have a great day! 

Reiss @ TomTom"
3630,"Courtney Hightower",2017-11-29,1," 50 free miles per month doesn't work when I'm trying to drive from North Carolina to Oregon. Thanks though. Should've kept my standalone Tom Tom","en",0,"Hi there, 

Thanks for your review. Yes i would assume 50 miles isn't enough for that journey. However you can pay a subscription fee for unlimited mileage which will get you to where you need to go. 

Have a great day :) 

Reiss @ TomTom"
3631,"Richard Meakin",2017-11-06,4," Brilliant app. Best yet. I would like to see some sort of voice control whilst on the move to save me stopping mid journey as I can't touch the screen whilst driving.","en",0,"Thanks for taking the time to leave us a review, Richard! Great to hear you like the app.
Thanks also for the suggestion - I've forwarded it to our development team.

If you have any more feedback or any questions, let us know.
Cheers, Hanna at TomTom"
3632,"Camille Debray",2018-07-17,1," Not giving driving instructions! The first time I used the app to drive 
somewhere it told me estimated arrival time and area with traffic but then 
nothing more... No driving instructions. Tried again another time making 
sure all the settings were correct but still the same problem. I'll 
uninstal...Full ReviewNot giving driving instructions! The first time I used the app to drive 
somewhere it told me estimated arrival time and area with traffic but then 
nothing more... No driving instructions. Tried again another time making 
sure all the settings were correct but still the same problem. I'll 
uninstall and reinstall...","en",0,"Hey Camille, if you're still having issues after checking the settings, it's best to contact our support team.

You can reach them on the number below:

https://uk.support.tomtom.com/app/contact 
(you can select your country at the bottom of the page)

- Cameron at TomTom"
3633,"Dean Stockbridge",2017-12-27,3," Recently installed this app on my Samsung s8 and it will not work but worked perfectly fine on my Samsung s7, I also paid for the upgrade which I cannot use on my Samsung s8, any idea's why this app isn't working.","en",0,"Hey there, I am sorry you are having some issues. Please can you give us a call so we can help you get this fixed - 

US 877-757-7137  
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST  
UK 02079 490 134  
Monday - Friday: 9:00 a.m. to 5:30 p.m.  

I hope this helps, 

Reiss @ TomTom"
3634,"Daz",2018-04-24,5," From what I can tell the software is the same as you would get in a 
traditional satnav only more convenient as your mobile phone gets updates 
as standard.","en",0,"Hi there, thanks for those  brilliant 5 stars :) 
Yes, the app has the same interface as some of our portable navigation devices.
Safe Travels :) Cheers, Becky@TomTom"
3635,"Anthony Banks",2018-02-12,5," I don't like just one year subscription, would prefer lifetime subscription.","en",0,"Hi there, thanks for writing a review!
It is possible to purchase a 3 year subscription too, we will pass on the feedback regarding the Lifetime subscription ;) 
Safe Travels :) Cheers, Becky@TomTom"
3636,"ripinder DHODY",2017-12-27,1," Getting stuck on first screen after downloading saying loading app pls advise","en",0,"Hey there, I am sorry you are having some issues. Please can you give us a call so we can help you get this fixed - 

US 877-757-7137  
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST  
UK 02079 490 134  
Monday - Friday: 9:00 a.m. to 5:30 p.m.  

I hope this helps, 

Reiss @ TomTom"
3637,"zeemax318",2017-12-05,4," Seems great but why don't it recognise irish postcodes (eircodes) like it does in the UK. Some address dont show up in list","en",0,"Hi there zeemax

Due to technical limitations, we are not able to provide full Eircode support.

Sorry for the inconvenience.

- Cameron at TomTom"
3638,"Adil H. Raza",2017-12-28,1," Why does it need to access my contacts and phone? I do not wish to grant these permissions and i won't. It was supposed to be a simple flippin navigation app...","en",0,"Hey there, 

This is because there is a feature to navigate to your contacts address. I am sorry that you do not like this. Your feedback is welcome. 

Thanks again,

Reiss @ TomTom"
3639,"A Google user",2018-04-15,5," So had this for mt iphone dont seam to be able to reansfer my purchess.","en",0,"Hey There,

Thanks for taking the time to update your review to 5 STARS! Please can you give us a call about transferring your purchase -

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm

Have a great day! 

Reiss @ TomTom"
3640,"Steve",2018-06-23,1," Just installed and paid for a year - there are petrol stations missing that 
have been around for years. I was hoping at £14 this would smash Google 
Maps offline mode but i am already having my doubts :( Tries this in Italy 
and USA, Google maps is far better (download area offline) and is free.","en",0,"Hi there! Thanks for updating your review. Were you able to report these missing petrol stations as we suggested previously? 
As the app also includes real time Traffic Information and Speed Camera alerts, we feel the pricing is fair for all of the features that we offer! Cheers, Becky@TomTom"
3641,"Richard Baird",2018-07-25,5," I've used this TomTom for almost 5 year's now, and I love it. I've used 
this for my Job in places where there is no cell signel and my boss had to 
relay on me for directions. Lol","en",0,"Hey Richard,

Thanks for taking the time to leave this review and thanks for the 5 STARS!. 

Have a great day!

Reiss @ TomTom"
3642,"Paul Daniel Kelly",2018-06-05,2," Android P beta user... Unfortunately this app really doesn't work on 
Android P, which is a shame.","en",0,"Hey Paul,

As with any beta software, it has not been released widely to customers and retailers so it is not always compatible with apps. Please check the specifications needed on google play and you will see here the app is only compatible with officially released Android versions. 

Have a good day,

Reiss @ TomTom"
3643,"A Google user",2018-03-19,2," The app looks beautiful but it doesn't work properly when you are using it you waste a lot of time and fuel because it direct you in every road you meet along the way","en",0,"Hi There

Please can you give us a call about this so we can help resolve the issue. 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Thanks,

Reiss @ TomTom"
3644,"Marvin",2018-03-25,2," Total waste of time..I've tried to use it but the arrow doesn't show where exactly you are and if it does arrow goes to other side that makes me confused and don't know where exactly I am and lane to follow..good thing I haven't subscribe for unlimited miles travel otherwise its a waste of money .no...Full ReviewTotal waste of time..I've tried to use it but the arrow doesn't show where exactly you are and if it does arrow goes to other side that makes me confused and don't know where exactly I am and lane to follow..good thing I haven't subscribe for unlimited miles travel otherwise its a waste of money .now I'm back using Google maps and Sygic..and it doesn't work properly on android phone","en",0,"Hi Marvin

It sounds like your phone is not finding a valid GPS signal. The app relies on the GPS hardware in your phone to find an accurate location. Please download a GPS Status app and see if you are getting a GPS fix.

When everything's up and running, the Advance Lane Guidance feature will show you what lane to be in!

- Cameron at TomTom"
3645,"A Google user",2018-07-20,1," Requests permission to make phone calls. Fat chance! You don't need that.","en",0,"Hi there,

If this feature is not turned on, the app will be closed down during an inbound call & you won't be able to see where you're going!

Cheers,

- Cameron at TomTom"
3646,"John Legge",2018-04-30,2," It often fails to load, so has to be re-installed. Very frustrating.","en",0,"Hey there, 

I am sorry to see you you have encountered some issues using the app. Please give us a call about this so we can help out - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a great day!

Reiss @ TomTom"
3647,"gary roby",2018-05-19,4," Always loved tomtom still the best for traffic but would still like cloud 
backup its always a pain when I swapped phones it forgets my places I have 
saved","en",0,"Hi there, thanks for your review!
Your Places are stored within a cloud and by using your login, please find details on how this work on page 31 of the User Guide :- https://bit.ly/2ppdd7O
I hope this helps! Cheers, Becky@TomTom"
3648,"Ashley Reynolds",2018-06-05,2," I need to use audio only on a motorcycle via Bluetooth audio and this 
doesn't work.","en",0,"Hi Ashley,

GO Mobile uses the media channel to send voice instructions via Bluetooth and this is not ideal for connecting to a headset. As we don't support connecting to a headset, I'm afraid there's not much we can do at this point. I will, however, log this to be reported to the product team. Perhaps they can address this in a future release."
3649,"Ngoc Hai Truong",2017-11-14,4," good app but the voice instruction not working when turn the phone's screen off even I already turn on run in background . sometimes app take too long to load.","en",0,"Hi there,

The app is not designed to give voice instructions if the screen is turned off. The app loading time is dependent on the processing speed of your phone.

Cheers!

- Cameron at TomTom"
3650,"Joeri Landman",2018-04-10,4," Perfect only missing is 4-side screen rotation instead of normal+landscape only. And voice commands","en",1,"Hi there, thanks for the feedback - it is appreciated! 
Safe Travels :) Cheers, Becky@TomTom"
3651,"Andy Flanagan",2018-08-15,1," Not clear before a 30 minute install that this costs lots of money on a 
subscription basis. Feeling ripped off. Maze and inbuilt google maps are 
free. What could this possibly add over that. Uninstalled.","en",0,"Hi there!The app is free to download and use for the first 50miles/75km each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money. Cheers, Becky@TomTom"
3652,"Janine Pendleton",2018-08-13,1," Does not work with Android P, please fix this","en",1,"Hey Janine,

Please can you give us a call about this. We should be able to help get it working again - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a good day,

Reiss @ TomTom"
3653,"Renu Daly",2018-01-10,1," App shuts down & freezes whenever ot feels like it...leaving you lost!","en",0,"Hi there, please try the following to get this fixed: uninstall the app and log out of the PlayStore, and then clear the cache data as android phones hold onto this information even after the application is deleted. Then, log back into the PlayStore and reinstall the app. Let us know if you still have any issues!
Cheers, Becky@TomTom"
3654,"David Craig",2018-06-04,1," Been using Google maps on my phone for years, got a new sat nav for the car 
and paid a 12 month subscription for Tomtom. Made the payment and it still 
said I only had 50 mile trial version, checked my bank and nothing out, so 
did it again, only to find that they took 2 payments out for the same 
...Full ReviewBeen using Google maps on my phone for years, got a new sat nav for the car 
and paid a 12 month subscription for Tomtom. Made the payment and it still 
said I only had 50 mile trial version, checked my bank and nothing out, so 
did it again, only to find that they took 2 payments out for the same 
product. Complicated to get a refund!!! Surely if you have paid for an item 
some sort of alarms should be ringing if you try and buy the same? Thanks 
Tomtom","en",0,"Hey David,

I am sorry to see you were able to make 2 purchases. Please give us a call about this and we can get it refunded for you no problem -

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Have a great day!

Reiss @ TomTom"
3655,"Behnam Ghanad",2018-07-01,1," The speed camera alarm just worked for 2 months you just wasted my money","en",0,"Oh no, Behnam. This should be working all of the time!

Please contact our support team so they can help you with this:

https://uk.support.tomtom.com/app/contact 
(you can select your country at the bottom of the page)

- Cameron at TomTom"
3656,"SR 7",2017-11-11,5," First didn't work with Note 8 but now can confirm it's working well.","en",1,"Hi there!

Glad to hear the app is up and running on your Note 8. Thanks for updating this review. Drive safe!

- Cameron at TomTom"
3657,"John Mowatt",2018-07-07,5," Just to have on my phone and family members as well peace of mind at hand 
if not sure how to get to home  fantastic app","en",0,"Glad to hear you like it, John!

Cheers for the 5 stars :)

Wishing you a safe time on the road,

- Cameron at TomTom"
3658,"Salvo Sansone",2018-03-19,1," I cannot open the app, although paid the fee. I do not understand why.","en",0,"Hi there! Please try the following steps: uninstall the app, clear cache data for these app in Settings: Google Play Services, Google Play Store, Google Services Framework. Set the time to “automatic”. Restart phone. Make sure you have internet. Reinstall app. I hope this helps! Cheers, Becky@TomTom"
3659,"David Kubilunas",2018-06-08,5," Tomtom found a better route home that neither google or Waze offered. I am 
going to have to try it a little longer before I decide if I should pay to 
subscribe.","en",0,"Hi there! Thanks for those amazing 5 stars :) We are confident that we can keep you forever on the perfect routes :) Safe Travels! Cheers, Becky@TomTom"
3660,"alexander sarkissyan",2018-02-02,2," It doesnt give different options of taking a route. It goes pitch black at moments when its important to know to go led or right.","en",0,"Hi there, sorry to hear of the issues, please try the following :-
Please uninstall the app and log out of the PlayStore, and then clear the cache data as android phones hold onto this information even after the application is deleted. Then, log back into the PlayStore and reinstall the app. I hope this helps! Cheers, Becky@TomTom"
3661,"Khan Emin",2018-01-17,1," I use this app all the time and sadly it's not working anymore ?","en",0,"Hey Khan, 

What is it exactly that isn't working? Maybe we can help resolve the issue you are having. 

Thanks,

Reiss @ TomTom"
3662,"Nicky Rossiter",2018-06-22,1," Used this app for 3 years but now a chrome pop up, pop up every time a 
speed camera appears and says chrome has stopped working hardly safe while 
driving !!!!!!!","en",0,"Hi there, sorry to hear about the chrome pop up interfering with the navigation, please contact our Support Team so we can help you with this :- 
http://uk.support.tomtom.com/app/contact/p/3897 (please click on the flag on the bottom right corner of the page to choose the correct country)
Cheers, Becky@TomTom"
3663,"A Google user",2018-05-30,2," Good if you know where you're going. Otherwise most places don't show up on the map. Just go to TomTom's website to see how much detail their maps lack. Addresses, points of interests, speed limits, roads are anywhere from 2 to 10+ years out of date. Hardly anything shows up while driving except for...Full ReviewGood if you know where you're going. Otherwise most places don't show up on the map. Just go to TomTom's website to see how much detail their maps lack. Addresses, points of interests, speed limits, roads are anywhere from 2 to 10+ years out of date. Hardly anything shows up while driving except for streets and gas stations.  A park that's 20+ years old doesn't even show up. Which would be OK if there was a satellite view, but it doesn't even have that feature. Now for the real deal killers. If you're traveling more than few states that are between their ""regional"" maps then you have to load the other map, and while that happens you can't use the app. The only other option is to use the huge maps that take up 6+ GB of space. Which today isn't so bad, but if you have an older phone, or an Apple/Google phone that doesn't take an SD Card then your only choice is to  upgrade your phone.  Also no easy way to adjust the sound level of the voice. You can change the audio channel and muck with that, but throw in bluetooth and it turns into a mess. There is no way to set a soft speed warning.  The only thing giving this a second star is the app is very good at giving turning directions.","en",0,"Hi there, sorry to hear of the map data issues - that does not sound like normal behavior. 
Please contact our Support Team so we can work out what is happening :-
US - 877-757-7137 / UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 
Cheers! Becky@TomTom"
3664,"A Google user",2018-03-10,1," You let me pay 10 times and the app doesn't work","en",0,"Hi there, sorry to hear the app is not working for you.

Please contact us so that we can help :-
US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

Cheers, Becky@TomTom"
3665,"Amanda Hopson",2017-10-28,4," Used to use it all the time now it won't load on my phone ?","en",0,"Hi Amanda, If the app is sticking at a Loading App screen try these steps: 

Uninstall the app, log out of the Playstore.
Delete
Android / data / com.tomtom.gplay.navapp
and
Android / OBB / com.tomtom.gplay.navapp.
Open the Playstore log in and reinstall.

Sorry for any inconvenience!

Patrick@TomTom"
3666,"A Google user",2018-05-23,2," Not user friendly at all. Doesn't read out the instructions/directions.","en",0,"Hi! Please check the Voice Instructions have been enabled (page 22 of the User Guide) :- https://bit.ly/2ppdd7O
You will also need a computer voice active.
If you the feature is still not working after checking the above points, then please contact our Support :-
US - 877-757-7137 / UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 
Cheers! Becky@TT"
3667,"Slam Ak",2018-07-31,1," After 3 weeks stop working. Again! Another £5 has gone...","en",0,"Hey Sla,

What exactly is it that stopped working? We would love to be able to help resolve this for you. 

Have a good day!

Reiss @ TomTom"
3668,"CHRIS THEO",2018-07-24,1," Despite calling TT three times regarding the app not loading and being 
given Instructions and advice via email the issue remains unresolved!!! The 
app works for a few hours then it won't load again. I have used TT for 
years then suddenly this problem??? I am now being assisted by TT 
developers. ...Full ReviewDespite calling TT three times regarding the app not loading and being 
given Instructions and advice via email the issue remains unresolved!!! The 
app works for a few hours then it won't load again. I have used TT for 
years then suddenly this problem??? I am now being assisted by TT 
developers. Let's hope they find the bug. Tomtom gave up trying to fix this 
issue. I was told it would take months to resolve. Meanwhile I have paid 
for a app that does not work!! Have now uploaded copilot as I need 
something that works well, but I would come back if the issue is ever 
resolved???","en",0,"Hey there, 

I am glad to see they are helping you out. Hopefully this will be sorted for you ASAP.

Cheers,

-  Reiss at TomTom"
3669,"gabymusk",2018-03-13,1," App keeps crashing , loading maps , says it can't connect to internet ?","en",0,"Hi there! Please try the following steps: uninstall the app, clear cache data for these app in Settings: Google Play Services, Google Play Store, Google Services Framework. Set the time to “automatic”. Restart phone. Make sure you have internet. Reinstall app. I hope this helps! Cheers, Becky@TomTom"
3670,"Olly Soft",2018-06-28,5," I am using the app on only one device which is my android car radio. I wish 
the app have these options 1. Full Screen 2. Alternate route reminder 
without connecting to internet","en",0,"Hey Olly, thanks for the suggestions. I have fed these back to our development team.

Cheers,

- Cameron at TomTom"
3671,"Natasha Annisa Ramadhani",2018-03-28,1," 3D building won't show up......can you guys help me ??   I adding 2 for it","en",2,"Hi!
 
As you are still experiencing difficulties with the app i would suggest contacting our customer support for some direct help - 
UK: Phone number    02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

US: Phone number    877-757-7137 
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST 

Thank you & I hope this helps!

Reiss @ TomTom"
3672,"A Google user",2018-04-03,1," Rarely finds address so still have to use Google wasted 20.00","en",0,"Hey there,

Thanks for posting this review. I am sorry to see you are having trouble finding addresses. Are the addresses its not finding, for unnamed roads? 

Thanks,

Reiss @ TomTom"
3673,"Tuomas Salokanto",2018-02-14,1," Drains phone battery faster than you can charge. If plugged to your car, beware that this can leave you on road if the car battery and its charger can't keep up.","en",0,"Hi there, sorry to hear that the app is draining the battery so much, that is not normal behavior.

Please could you contact us so that we can you help you with that issue :-
US:- 877-757-7137 
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST 
UK:- 02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

Cheers, Becky@TomTom"
3674,"Mr. B285",2017-12-11,3," Why you force me to download all Europe map Why I can't just download Germany  map It's 5 GB Please add an a option to select which countries you want to download. Thx","en",0,"Hi there, we have divided the big map of Europe in three new regions: North, Central and South. These new maps take up less space and let you drive cross-border within Europe. I hope this helps! Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance if needed :) Cheers, Becky @ TomTom"
3675,"cj t",2017-12-14,5," Best gps app ever, so use full and clear instruction not to mention super easy to use!!!!","en",1,"Hey CJ, thank you so much for the great review! We appreciate your feedback Please don't hesitate to update us if you have any questions or concerns.

Cheers,

Roy @ TomTom"
3676,"David Holdway",2018-06-27,1," Opened app on my pixel 2 XL for the first time and no menu items appear 
when you click menu. You can kind of see them.just off screen but you can't 
click them.","en",0,"Hi there! Please find out of your device is compatible with the following link :-
https://bit.ly/2IxZQdi
If it is compatible, then may we suggest a reinstall of the app. If the issue persists then please call our support team for some help with this :-
US - 877-757-7137 UK - 02079 490 134 Mon - Fri: 9:00am to 5:30pm 
Cheers, Becky@TomTom"
3677,"Lukas Schauber",2018-05-29,2," When I bought tha App it said unlimitted navigation. But now it turns out 
the lifetime of the map usage is still limited. Luckily my old Garmin stull 
works.","en",0,"Hey, 

I am not sure what you mean here. The app is free to use, including any map. You only have to pay for the navigation. The free version gives you 50 miles per month. When paid for, you get unlimited navigation.

I hope this helps, 

Reiss @ TomTom"
3678,"John Sioulas",2017-12-06,4," Excellent navigation app with precise arrival time estimation. A bit steep subscription model (€20/year) but so far it seems to worth it.","en",0,"Cheers John, glad you like the app.

At first it can seem costly, but once you factor in the Lifetime World Map updates, Speed Camera alerts, Traffic Service & MyDrive Cloud storage, the subscription fee makes sense!

Wishing you a safe time on the road,

- Cameron at TomTom"
3679,"elmo thompson",2017-10-26,4," Works as it should. And cheaper than a dedicated in car GPS. Handy to install on to existing in car Android head unit","en",1,"Hey there! Thanks for leaving us 4 STARS! Is there anything we can do to improve your experience/get 5 stars? :) 

Have a great day!

Reiss @ TomTom"
3680,"Saifaldeen Sultan",2018-05-17,1," To much money space takes , bad search index.","en",0,NA
3682,"Nikola Arežina",2018-02-17,2," Bad, there is not possible to install maps on SD card","en",0,"Hi there,

Thanks for leaving this review. At the moment the only way to get maps saved to an SD card is to move the App onto the SD card too, but only some model phones will allow you to do this. Your feedback is appreciated. 

Have a good day, 

Reiss @ TomTom"
3683,"Matt Sturman",2017-11-15,4," After a lot of messing about finally got it working again.","en",0,"Hi Matt.

 Thanks for increasing our rating to 4 stars! I am glad to see that you have now got the app working again. Please contact us if you have any further issues, and maybe we can then get that 5th star ;) -

US 877-757-7137 
UK 02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

Have a good day! - Reiss @ TomTom"
3684,"Robin Hay",2018-06-20,2," The whole theme is that of a childlike comic sans and route selection is 
uninstinctive. However the thing I really don't like is the inability to 
pan the screen whilst navigating.","en",0,"Hi there! Thanks for your review and feedback - we appreciate this!
Cheers, Becky@TomTom"
3685,"A Google user",2018-07-06,1," The app does not identify my current location.","en",0,"Oh dear, sounds like a GPS issue :(

Please download a free GPS testing app such as GPS Status / Toolkit from the GooglePlay store and make sure that your phone is getting a valid signal.

Cheers,

- Cameron at TomTom"
3686,"Neil Richardson",2017-12-22,3," i have paid £14.99 for a years subscription. yet the map is not loading onto my s7 at all. tried uninstalling & reinstalling the app to no avail, please sort this or reimberse my £14.99 to my account","en",0,"Hi Neil, 

This is something you would need to discuss with us directly. Please can you get in touch and we will help you get the issue resolved - 

US 877-757-7137 
Monday - Friday: 9:00 a.m. to 8:00 p.m. EST 
UK 02079 490 134 
Monday - Friday: 9:00 a.m. to 5:30 p.m. 

I hope this helps,

Reiss @ TomTom"
3687,"Rob Hughes",2017-11-19,4," Very good sat nav but the Runcorn bridge has been there a month now and the tom tom still doesn't recognise it","en",0,"Hi Rob,

Thanks for the review. We're glad you like the app! It's likely that this has been brought to the mapping team already, however feel free to submit a report about this here: http://bit.ly/2aVHWnk

The more reports that are logged, the faster something will be done about it!

- Cameron at TomTom"
3688,"Ariah Intricacy",2018-08-16,4," I love this app use it every day. But I use it now that my google pixel 2 
has updated.","en",1,"Hi there! We are pleased that you are loving the app!
Safe Travels, Cheers, Becky@TomTom"
3689,"Graeme Pearce",2018-06-06,1," Since I changed to Samsung Note 8 it will not laod...","en",0,"Hey, 

Thanks for posting this. Please Uninstall the app, log out of the Playstore. Delete Android/data /com.tomtom.gplay.navapp and Android/OBB/com.tomtom.gplay.navapp. Open the Playstore log in and reinstall. Once done please close all the apps which are running in the background reboot the phone. Reopen the TomTom app and test.

Reiss @ TomTom"
3690,"neil christie",2018-01-31,2," Does not intergrate with android auto which is a big let down","en",0,"Hi there, thanks for the review. Unfortunately it is not technically possible to make the app compatible with Android Auto at this time, but thanks for the feedback :)
Safe Travels :) Cheers, Becky@TomTom"
